174,0,100,91
280,0,154,144
223,0,104,109
280,0,161,147
188,0,70,86
188,0,73,87
115,0,0,38
198,0,120,106
196,0,120,105
201,0,122,107
94,0,0,31
211,0,114,108
160,0,81,80
160,0,81,80
79,0,0,26
169,0,93,87
168,0,94,87
169,0,93,87
135,0,65,66
135,0,65,66
241,0,72,104
245,0,76,107
179,0,69,82
179,0,69,82
251,0,179,143
241,0,169,136
200,0,124,108
245,0,169,138
246,0,169,138
207,0,122,109
195,0,76,90
195,0,76,90
195,0,78,91
196,0,78,91
209,0,119,109
209,0,119,109
213,0,123,112
209,0,119,109
207,0,117,108
199,0,110,103
165,0,89,84
165,0,89,84
166,0,89,85
166,0,89,85
241,0,77,106
241,0,77,106
241,0,77,106
241,0,77,106
241,0,77,106
241,0,77,106
250,0,163,137
251,0,164,138
250,0,163,137
250,0,163,137
185,0,87,90
185,0,87,90
185,0,87,90
185,0,87,90
185,0,87,90
186,0,87,91
186,0,98,94
186,0,98,94
191,0,98,96
192,0,98,96
176,0,93,89
176,0,94,90
179,0,94,91
178,0,93,90
179,0,94,91
179,0,94,91
242,0,86,109
242,0,87,109
237,0,85,107
237,0,85,107
248,0,154,134
250,0,154,134
255,0,152,135
255,0,153,136
255,0,153,136
255,0,153,136
200,0,102,100
200,0,103,101
200,0,102,100
201,0,102,101
176,0,103,93
176,0,98,91
176,0,97,91
183,0,98,93
183,0,97,93
184,0,97,93
164,0,87,83
165,0,87,84
170,0,87,85
170,0,87,85
144,0,71,71
142,0,71,71
143,0,72,71
240,0,75,105
243,0,84,109
242,0,84,108
248,0,164,137
248,0,159,135
252,0,163,138
248,0,160,136
192,0,103,98
196,0,103,99
196,0,103,99
188,0,84,90
186,0,93,93
186,0,93,93
174,0,98,90
176,0,98,91
177,0,98,91
176,0,97,91
176,0,96,90
184,0,93,92
184,0,92,92
156,0,80,78
160,0,80,80
160,0,92,84
148,0,69,72
150,0,69,73
151,0,71,74
158,0,70,76
159,0,73,77
146,0,69,71
146,0,69,71
174,0,78,84
174,0,78,84
174,0,78,84
181,0,106,95
182,0,105,95
180,0,103,94
175,0,96,90
175,0,97,90
175,0,97,90
183,0,97,93
196,0,86,94
196,0,86,94
196,0,86,94
200,0,120,106
197,0,120,105
202,0,120,107
202,0,118,106
204,0,118,107
196,0,110,102
199,0,110,103
159,0,86,81
160,0,86,82
161,0,88,83
144,0,70,71
141,0,67,69
145,0,69,71
244,0,72,105
241,0,74,105
240,0,73,104
237,0,73,103
269,0,167,145
270,0,168,146
268,0,165,144
209,0,103,104
208,0,102,103
204,0,98,100
198,0,93,97
268,0,109,125
267,0,106,124
266,0,103,123
234,0,162,132
235,0,163,132
235,0,159,131
239,0,163,134
235,0,159,131
239,0,159,132
158,0,69,75
147,0,78,75
159,0,88,82
163,0,87,83
185,0,74,86
179,0,69,82
180,0,70,83
182,0,71,84
183,0,72,85
232,0,66,99
246,0,66,104
198,0,108,102
190,0,91,93
189,0,91,93
286,0,163,149
281,0,178,153
190,0,91,93
190,0,91,93
192,0,92,94
183,0,113,98
176,0,101,92
176,0,101,92
142,0,65,69
143,0,65,69
142,0,69,70
146,0,76,74
147,0,74,73
146,0,73,73
144,0,73,72
142,0,70,70
139,0,70,69
141,0,70,70
200,0,69,89
201,0,67,89
201,0,70,90
184,0,69,84
182,0,67,83
183,0,68,83
182,0,67,83
202,0,126,109
204,0,127,110
197,0,120,105
181,0,77,86
180,0,76,85
195,0,77,90
195,0,76,90
197,0,77,91
196,0,77,91
196,0,77,91
188,0,119,102
190,0,119,103
182,0,111,97
139,0,72,70
137,0,66,67
140,0,72,70
141,0,72,71
145,0,74,73
146,0,74,73
150,0,74,74
136,0,65,67
141,0,71,70
143,0,71,71
184,0,64,82
185,0,65,83
174,0,66,80
174,0,67,80
171,0,70,80
168,0,67,78
167,0,66,77
179,0,105,94
176,0,100,92
177,0,101,92
192,0,67,86
193,0,67,86
195,0,71,88
194,0,76,90
195,0,76,90
195,0,77,90
192,0,66,86
200,0,121,107
198,0,119,105
197,0,118,105
137,0,66,67
137,0,66,67
152,0,78,76
151,0,79,76
152,0,79,77
154,0,80,78
153,0,79,77
143,0,73,72
144,0,73,72
146,0,73,73
193,0,66,86
194,0,67,87
177,0,65,80
177,0,67,81
175,0,71,82
175,0,73,82
173,0,73,82
175,0,102,92
178,0,105,94
181,0,101,94
202,0,73,91
204,0,76,93
206,0,77,94
207,0,77,94
208,0,80,96
208,0,80,96
208,0,80,96
210,0,128,112
212,0,131,114
215,0,133,116
146,0,70,72
147,0,71,72
152,0,74,75
152,0,70,74
156,0,82,79
157,0,82,79
158,0,82,80
218,0,73,97
221,0,73,98
176,0,66,80
175,0,65,80
173,0,64,79
169,0,64,77
166,0,64,76
164,0,63,75
163,0,64,75
224,0,73,99
197,0,64,87
197,0,68,88
199,0,70,89
201,0,72,91
200,0,71,90
200,0,73,91
204,0,80,94
201,0,71,90
201,0,72,91
201,0,72,91
145,0,71,72
143,0,64,69
146,0,72,72
151,0,73,74
150,0,71,73
152,0,73,75
151,0,71,74
153,0,71,74
155,0,71,75
161,0,72,77
171,0,65,78
174,0,68,80
171,0,65,78
171,0,65,78
168,0,71,79
170,0,64,78
171,0,69,80
181,0,68,83
224,0,68,97
227,0,68,98
199,0,71,90
198,0,70,89
200,0,71,90
200,0,74,91
200,0,74,91
195,0,69,88
202,0,76,92
195,0,69,88
200,0,128,109
204,0,131,111
155,0,71,75
152,0,69,73
154,0,69,74
155,0,69,74
155,0,69,74
155,0,70,75
156,0,70,75
159,0,73,77
159,0,86,81
162,0,87,83
170,0,69,79
170,0,68,79
172,0,69,80
171,0,68,79
171,0,68,79
170,0,69,79
238,0,167,135
235,0,162,132
281,0,156,145
279,0,154,144
186,0,68,84
186,0,70,85
187,0,70,85
187,0,70,85
187,0,70,85
190,0,70,86
189,0,117,102
187,0,118,101
149,0,71,73
156,0,70,75
157,0,71,76
155,0,68,74
158,0,71,76
157,0,69,75
160,0,72,77
159,0,70,76
157,0,87,81
