137,0,66,67
137,0,68,68
141,0,70,70
135,0,65,66
135,0,65,66
139,0,70,69
135,0,64,66
134,0,66,66
136,0,64,66
136,0,66,67
137,0,67,68
134,0,65,66
132,0,63,65
135,0,66,67
134,0,65,66
141,0,68,69
136,0,63,66
137,0,64,67
133,0,66,66
136,0,64,66
138,0,69,69
130,0,62,64
144,0,72,72
132,0,65,65
140,0,71,70
143,0,71,71
143,0,71,71
142,0,71,71
143,0,71,71
145,0,71,72
140,0,65,68
137,0,68,68
142,0,73,71
140,0,71,70
135,0,66,67
136,0,66,67
143,0,68,70
138,0,66,68
139,0,69,69
147,0,67,71
148,0,66,71
133,0,64,65
138,0,66,68
142,0,71,71
134,0,64,66
140,0,70,70
134,0,64,66
132,0,65,65
135,0,66,67
137,0,67,68
135,0,64,66
136,0,64,66
134,0,66,66
135,0,68,67
131,0,63,64
132,0,63,65
143,0,72,71
140,0,67,69
143,0,70,71
136,0,64,66
133,0,66,66
136,0,65,67
137,0,69,68
140,0,65,68
135,0,64,66
135,0,65,66
138,0,66,68
138,0,71,69
136,0,67,67
136,0,67,67
137,0,64,67
135,0,68,67
136,0,70,68
139,0,66,68
130,0,63,64
135,0,63,66
130,0,63,64
132,0,63,65
138,0,70,69
139,0,68,69
140,0,66,68
136,0,66,67
134,0,67,67
139,0,71,70
134,0,64,66
131,0,63,64
132,0,65,65
137,0,67,68
132,0,63,65
141,0,70,70
138,0,67,68
132,0,64,65
137,0,68,68
140,0,71,70
134,0,65,66
134,0,65,66
136,0,64,66
132,0,63,65
135,0,65,66
133,0,65,66
135,0,67,67
133,0,64,65
138,0,66,68
144,0,66,70
141,0,65,68
137,0,66,67
133,0,65,66
140,0,70,70
165,0,64,76
161,0,72,77
157,0,80,79
163,0,72,78
152,0,74,75
152,0,74,75
135,0,66,67
142,0,66,69
142,0,70,70
155,0,77,77
155,0,77,77
141,0,70,70
140,0,71,70
143,0,70,71
148,0,76,74
152,0,78,76
133,0,64,65
133,0,65,66
139,0,66,68
143,0,74,72
146,0,75,73
136,0,65,67
137,0,66,67
140,0,65,68
135,0,67,67
140,0,66,68
147,0,70,72
136,0,65,67
140,0,70,70
143,0,72,71
144,0,72,72
136,0,66,67
134,0,63,65
136,0,64,66
138,0,69,69
143,0,72,71
142,0,73,71
145,0,74,73
143,0,67,70
141,0,65,68
163,0,87,83
142,0,67,69
142,0,67,69
141,0,69,70
156,0,80,78
151,0,75,75
139,0,67,68
141,0,69,70
141,0,74,71
151,0,81,77
152,0,76,76
136,0,65,67
141,0,67,69
136,0,67,67
140,0,71,70
138,0,67,68
140,0,67,69
132,0,63,65
141,0,63,68
139,0,69,69
139,0,66,68
133,0,64,65
135,0,63,66
135,0,68,67
139,0,68,69
135,0,65,66
137,0,67,68
138,0,66,68
134,0,64,66
132,0,65,65
142,0,72,71
133,0,64,65
137,0,67,68
137,0,67,68
134,0,64,66
139,0,65,68
140,0,65,68
141,0,65,68
144,0,65,69
144,0,72,72
150,0,75,75
133,0,65,66
136,0,66,67
149,0,72,73
145,0,75,73
138,0,67,68
138,0,65,67
137,0,68,68
156,0,73,76
138,0,69,69
142,0,70,70
139,0,72,70
144,0,73,72
144,0,74,72
142,0,69,70
137,0,63,66
141,0,65,68
136,0,67,67
139,0,70,69
139,0,65,68
140,0,65,68
135,0,65,66
138,0,67,68
148,0,69,72
137,0,67,68
142,0,70,70
157,0,69,75
142,0,66,69
133,0,65,66
139,0,66,68
139,0,66,68
157,0,66,74
158,0,67,75
159,0,77,78
141,0,69,70
141,0,72,71
140,0,71,70
159,0,84,81
138,0,70,69
139,0,70,69
145,0,74,73
131,0,64,65
134,0,64,66
139,0,69,69
142,0,68,70
133,0,63,65
138,0,69,69
133,0,64,65
140,0,66,68
140,0,66,68
135,0,64,66
134,0,65,66
136,0,66,67
136,0,66,67
136,0,66,67
138,0,68,68
134,0,64,66
142,0,72,71
142,0,71,71
141,0,67,69
140,0,68,69
139,0,63,67
139,0,63,67
137,0,67,68
139,0,67,68
143,0,67,70
143,0,68,70
138,0,68,68
143,0,68,70
140,0,68,69
141,0,68,69
144,0,75,73
146,0,75,73
144,0,70,71
151,0,75,75
137,0,69,68
144,0,71,71
152,0,75,75
153,0,76,76
152,0,74,75
153,0,74,75
140,0,72,70
148,0,72,73
137,0,66,67
149,0,78,75
138,0,65,67
145,0,75,73
147,0,68,71
146,0,71,72
147,0,72,73
147,0,71,72
134,0,64,66
143,0,67,70
144,0,67,70
157,0,75,77
139,0,66,68
146,0,76,74
142,0,66,69
147,0,66,71
147,0,72,73
166,0,82,82
141,0,64,68
144,0,66,70
141,0,68,69
138,0,70,69
151,0,81,77
143,0,72,71
134,0,66,66
135,0,65,66
133,0,65,66
137,0,70,69
133,0,65,66
138,0,67,68
138,0,68,68
134,0,65,66
137,0,67,68
138,0,66,68
138,0,66,68
135,0,65,66
137,0,65,67
149,0,73,74
135,0,65,66
133,0,64,65
133,0,64,65
137,0,67,68
139,0,67,68
143,0,74,72
137,0,69,68
138,0,68,68
139,0,67,68
138,0,64,67
140,0,64,68
141,0,64,68
141,0,64,68
144,0,65,69
145,0,64,69
144,0,77,73
134,0,66,66
142,0,66,69
140,0,65,68
135,0,65,66
135,0,67,67
138,0,65,67
140,0,69,69
134,0,66,66
137,0,66,67
138,0,70,69
132,0,65,65
134,0,64,66
137,0,64,67
142,0,66,69
139,0,69,69
142,0,72,71
140,0,70,70
137,0,65,67
141,0,72,71
137,0,67,68
136,0,65,67
145,0,66,70
143,0,65,69
140,0,71,70
141,0,70,70
144,0,68,70
147,0,71,72
165,0,67,77
173,0,66,79
146,0,76,74
145,0,76,73
142,0,67,69
152,0,67,73
137,0,69,68
142,0,72,71
143,0,69,70
143,0,72,71
133,0,64,65
136,0,65,67
140,0,65,68
149,0,73,74
141,0,65,68
136,0,65,67
137,0,65,67
138,0,67,68
148,0,67,71
152,0,77,76
138,0,67,68
144,0,70,71
153,0,78,77
146,0,75,73
145,0,74,73
142,0,71,71
159,0,88,82
150,0,69,73
145,0,72,72
148,0,71,73
154,0,72,75
159,0,89,82
146,0,72,72
143,0,69,70
146,0,69,71
147,0,76,74
170,0,73,81
169,0,73,80
166,0,70,78
165,0,69,78
158,0,74,77
169,0,99,89
167,0,95,87
166,0,94,86
177,0,101,92
165,0,89,84
139,0,70,69
151,0,76,75
151,0,76,75
155,0,79,78
149,0,76,75
138,0,65,67
148,0,66,71
144,0,76,73
147,0,76,74
149,0,76,75
155,0,80,78
173,0,70,81
149,0,71,73
141,0,71,70
150,0,71,73
147,0,72,73
147,0,74,73
163,0,89,84
167,0,91,86
172,0,91,87
137,0,71,69
139,0,70,69
147,0,71,72
147,0,71,72
139,0,69,69
143,0,69,70
140,0,67,69
135,0,65,66
138,0,66,68
150,0,76,75
144,0,74,72
137,0,68,68
136,0,67,67
150,0,73,74
137,0,66,67
148,0,68,72
148,0,68,72
140,0,68,69
137,0,69,68
149,0,76,75
152,0,77,76
162,0,76,79
187,0,69,85
162,0,75,79
186,0,73,86
190,0,74,88
199,0,78,92
212,0,141,117
212,0,142,118
185,0,113,99
156,0,85,80
135,0,65,66
135,0,65,66
138,0,65,67
139,0,65,68
142,0,65,69
144,0,66,70
137,0,67,68
138,0,65,67
139,0,66,68
135,0,66,67
140,0,66,68
139,0,66,68
140,0,66,68
141,0,65,68
139,0,65,68
139,0,65,68
139,0,69,69
134,0,64,66
141,0,70,70
142,0,65,69
147,0,67,71
147,0,67,71
147,0,67,71
144,0,71,71
143,0,71,71
144,0,71,71
139,0,69,69
138,0,70,69
141,0,67,69
133,0,64,65
140,0,65,68
141,0,66,69
141,0,65,68
143,0,69,70
141,0,67,69
140,0,73,71
140,0,72,70
144,0,73,72
148,0,73,73
148,0,73,73
135,0,65,66
147,0,65,70
149,0,66,71
148,0,75,74
146,0,73,73
151,0,75,75
143,0,71,71
152,0,73,75
151,0,78,76
150,0,69,73
148,0,75,74
155,0,79,78
158,0,79,79
158,0,78,78
157,0,75,77
158,0,81,79
142,0,73,71
154,0,77,77
166,0,80,82
167,0,82,83
136,0,66,67
153,0,82,78
154,0,82,78
154,0,80,78
153,0,78,77
153,0,75,76
143,0,76,73
140,0,71,70
141,0,70,70
144,0,70,71
147,0,65,70
132,0,63,65
143,0,63,68
145,0,65,70
149,0,79,76
146,0,76,74
143,0,75,72
142,0,71,71
145,0,74,73
154,0,74,76
138,0,66,68
140,0,72,70
139,0,70,69
153,0,81,78
149,0,77,75
148,0,75,74
144,0,66,70
143,0,67,70
145,0,72,72
142,0,73,71
135,0,66,67
138,0,65,67
148,0,76,74
140,0,67,69
140,0,66,68
142,0,68,70
137,0,66,67
137,0,68,68
141,0,74,71
142,0,71,71
142,0,74,72
133,0,64,65
140,0,66,68
134,0,65,66
146,0,71,72
150,0,73,74
142,0,73,71
142,0,72,71
150,0,72,74
150,0,72,74
136,0,68,68
137,0,64,67
149,0,72,73
149,0,72,73
147,0,75,74
147,0,75,74
138,0,66,68
149,0,79,76
141,0,72,71
145,0,73,72
147,0,72,73
145,0,75,73
138,0,67,68
140,0,67,69
143,0,73,72
146,0,76,74
137,0,65,67
137,0,68,68
133,0,63,65
141,0,69,70
141,0,72,71
141,0,71,70
132,0,65,65
132,0,65,65
133,0,68,67
138,0,71,69
143,0,71,71
132,0,64,65
132,0,64,65
134,0,64,66
136,0,64,66
142,0,68,70
136,0,64,66
130,0,64,64
139,0,69,69
146,0,72,72
142,0,68,70
141,0,72,71
137,0,65,67
137,0,65,67
140,0,70,70
137,0,68,68
139,0,69,69
140,0,66,68
140,0,67,69
139,0,66,68
137,0,66,67
140,0,69,69
136,0,65,67
139,0,65,68
139,0,69,69
134,0,66,66
138,0,68,68
133,0,63,65
136,0,65,67
139,0,68,69
134,0,67,67
133,0,66,66
136,0,65,67
134,0,64,66
135,0,65,66
139,0,66,68
137,0,66,67
140,0,67,69
132,0,63,65
133,0,64,65
141,0,70,70
140,0,71,70
144,0,75,73
147,0,76,74
137,0,65,67
141,0,65,68
140,0,68,69
140,0,66,68
135,0,63,66
137,0,64,67
144,0,74,72
146,0,73,73
138,0,67,68
141,0,68,69
139,0,66,68
134,0,63,65
139,0,64,67
142,0,71,71
132,0,64,65
136,0,62,66
133,0,65,66
138,0,70,69
135,0,64,66
133,0,64,65
132,0,65,65
135,0,65,66
137,0,65,67
133,0,66,66
133,0,65,66
130,0,63,64
139,0,66,68
131,0,64,65
137,0,64,67
140,0,65,68
141,0,64,68
144,0,73,72
140,0,70,70
136,0,66,67
133,0,63,65
137,0,66,67
138,0,70,69
134,0,65,66
134,0,64,66
134,0,64,66
137,0,66,67
134,0,67,67
133,0,65,66
133,0,65,66
133,0,65,66
143,0,74,72
143,0,72,71
138,0,67,68
138,0,66,68
137,0,66,67
139,0,70,69
134,0,64,66
138,0,68,68
138,0,69,69
137,0,66,67
137,0,65,67
134,0,66,66
132,0,65,65
137,0,67,68
131,0,64,65
137,0,67,68
141,0,66,69
141,0,69,70
137,0,67,68
141,0,72,71
143,0,72,71
137,0,66,67
139,0,70,69
139,0,67,68
136,0,65,67
131,0,63,64
135,0,64,66
137,0,64,67
141,0,69,70
143,0,71,71
149,0,74,74
141,0,68,69
146,0,73,73
143,0,70,71
146,0,73,73
147,0,69,72
144,0,69,71
142,0,68,70
132,0,63,65
149,0,78,75
150,0,73,74
142,0,67,69
138,0,68,68
142,0,68,70
144,0,68,70
139,0,67,68
141,0,73,71
136,0,66,67
134,0,66,66
132,0,64,65
134,0,64,66
133,0,65,66
140,0,69,69
138,0,64,67
138,0,64,67
138,0,64,67
134,0,67,67
132,0,63,65
138,0,65,67
142,0,65,69
142,0,66,69
135,0,64,66
152,0,77,76
154,0,79,77
153,0,76,76
154,0,77,77
148,0,71,73
140,0,71,70
151,0,75,75
146,0,77,74
149,0,77,75
136,0,64,66
140,0,67,69
139,0,66,68
139,0,71,70
143,0,71,71
146,0,71,72
134,0,66,66
136,0,65,67
139,0,70,69
142,0,73,71
138,0,64,67
143,0,67,70
142,0,65,69
144,0,67,70
137,0,66,67
140,0,69,69
137,0,66,67
134,0,65,66
139,0,70,69
141,0,66,69
140,0,66,68
145,0,74,73
147,0,77,74
150,0,78,76
150,0,78,76
145,0,74,73
148,0,74,74
135,0,64,66
145,0,75,73
151,0,74,75
147,0,72,73
137,0,67,68
138,0,63,67
140,0,65,68
140,0,64,68
139,0,69,69
139,0,69,69
141,0,69,70
149,0,65,71
137,0,66,67
133,0,64,65
134,0,64,66
135,0,66,67
137,0,66,67
137,0,64,67
139,0,66,68
137,0,66,67
135,0,66,67
136,0,68,68
146,0,68,71
145,0,67,70
134,0,64,66
138,0,67,68
133,0,64,65
135,0,64,66
136,0,64,66
135,0,64,66
134,0,65,66
138,0,67,68
140,0,69,69
141,0,67,69
138,0,66,68
139,0,68,69
134,0,66,66
136,0,66,67
135,0,65,66
135,0,65,66
138,0,67,68
137,0,69,68
141,0,69,70
140,0,70,70
131,0,63,64
136,0,65,67
134,0,66,66
138,0,69,69
144,0,67,70
141,0,65,68
134,0,66,66
133,0,65,66
135,0,65,66
135,0,67,67
141,0,70,70
141,0,68,69
142,0,65,69
131,0,63,64
134,0,65,66
140,0,65,68
135,0,66,67
138,0,66,68
139,0,66,68
139,0,65,68
133,0,63,65
138,0,64,67
142,0,66,69
144,0,66,70
142,0,66,69
137,0,64,67
138,0,68,68
136,0,65,67
142,0,73,71
148,0,71,73
164,0,69,77
170,0,70,80
170,0,70,80
170,0,70,80
170,0,70,80
171,0,70,80
145,0,67,70
173,0,84,85
156,0,69,75
159,0,70,76
154,0,83,79
164,0,89,84
166,0,89,85
165,0,88,84
166,0,88,84
167,0,88,85
168,0,90,86
149,0,75,74
147,0,73,73
164,0,78,80
139,0,66,68
135,0,66,67
136,0,64,66
149,0,73,74
149,0,73,74
158,0,86,81
144,0,74,72
145,0,74,73
144,0,70,71
144,0,70,71
148,0,65,71
142,0,65,69
141,0,66,69
138,0,68,68
140,0,68,69
135,0,65,66
142,0,65,69
137,0,66,67
151,0,77,76
153,0,77,76
140,0,70,70
143,0,71,71
142,0,70,70
137,0,63,66
136,0,66,67
134,0,65,66
148,0,76,74
132,0,64,65
138,0,71,69
140,0,72,70
140,0,66,68
141,0,73,71
145,0,73,72
138,0,66,68
143,0,71,71
139,0,68,69
144,0,70,71
141,0,71,70
140,0,71,70
138,0,68,68
135,0,66,67
135,0,66,67
136,0,67,67
137,0,70,69
139,0,69,69
132,0,65,65
132,0,64,65
138,0,69,69
130,0,63,64
134,0,64,66
139,0,66,68
132,0,65,65
136,0,65,67
135,0,66,67
143,0,71,71
134,0,65,66
132,0,63,65
137,0,67,68
134,0,63,65
136,0,63,66
131,0,64,65
134,0,66,66
137,0,66,67
144,0,73,72
139,0,69,69
139,0,67,68
135,0,64,66
132,0,64,65
137,0,66,67
139,0,66,68
134,0,65,66
139,0,67,68
141,0,70,70
137,0,68,68
139,0,67,68
141,0,68,69
132,0,64,65
136,0,68,68
136,0,64,66
137,0,65,67
134,0,65,66
136,0,66,67
134,0,67,67
131,0,65,65
134,0,63,65
143,0,66,69
143,0,67,70
135,0,66,67
130,0,63,64
135,0,66,67
136,0,65,67
137,0,64,67
136,0,67,67
135,0,68,67
140,0,66,68
133,0,65,66
135,0,65,66
138,0,69,69
134,0,65,66
139,0,64,67
138,0,67,68
138,0,67,68
134,0,64,66
137,0,66,67
134,0,66,66
135,0,66,67
137,0,65,67
133,0,66,66
139,0,65,68
133,0,66,66
138,0,67,68
138,0,67,68
137,0,65,67
136,0,63,66
135,0,65,66
138,0,68,68
139,0,69,69
136,0,67,67
138,0,67,68
134,0,63,65
138,0,67,68
140,0,67,69
138,0,65,67
133,0,63,65
133,0,64,65
129,0,62,63
133,0,66,66
138,0,68,68
136,0,66,67
139,0,69,69
135,0,64,66
138,0,64,67
136,0,68,68
135,0,66,67
136,0,65,67
137,0,65,67
140,0,65,68
135,0,65,66
139,0,67,68
139,0,67,68
135,0,66,67
141,0,67,69
159,0,69,76
159,0,71,76
159,0,72,77
153,0,76,76
148,0,75,74
143,0,71,71
141,0,69,70
145,0,71,72
131,0,63,64
140,0,68,69
140,0,65,68
137,0,68,68
143,0,72,71
142,0,71,71
146,0,72,72
144,0,72,72
136,0,67,67
144,0,74,72
135,0,66,67
135,0,67,67
134,0,64,66
135,0,66,67
140,0,69,69
140,0,67,69
150,0,67,72
149,0,67,72
144,0,69,71
141,0,69,70
143,0,65,69
142,0,70,70
134,0,65,66
134,0,65,66
139,0,66,68
140,0,65,68
142,0,72,71
135,0,67,67
148,0,73,73
145,0,70,71
146,0,64,70
137,0,67,68
140,0,68,69
144,0,68,70
131,0,64,65
147,0,77,74
141,0,68,69
145,0,70,71
140,0,70,70
149,0,70,73
135,0,65,66
134,0,67,67
138,0,68,68
138,0,67,68
141,0,64,68
148,0,78,75
147,0,75,74
132,0,64,65
136,0,67,67
139,0,70,69
140,0,66,68
134,0,64,66
138,0,67,68
139,0,68,69
133,0,64,65
139,0,69,69
139,0,69,69
143,0,72,71
140,0,65,68
135,0,67,67
137,0,67,68
137,0,68,68
139,0,68,69
138,0,67,68
131,0,63,64
139,0,64,67
140,0,69,69
145,0,71,72
132,0,64,65
141,0,72,71
139,0,69,69
133,0,64,65
144,0,73,72
145,0,74,73
142,0,69,70
133,0,65,66
136,0,67,67
139,0,71,70
140,0,70,70
140,0,71,70
141,0,67,69
139,0,68,69
142,0,70,70
143,0,70,71
142,0,68,70
140,0,68,69
141,0,70,70
144,0,73,72
137,0,67,68
136,0,67,67
135,0,67,67
137,0,67,68
136,0,68,68
138,0,68,68
139,0,67,68
137,0,67,68
141,0,70,70
140,0,67,69
134,0,65,66
140,0,72,70
146,0,71,72
145,0,70,71
141,0,70,70
142,0,71,71
140,0,69,69
150,0,79,76
143,0,69,70
140,0,68,69
135,0,66,67
142,0,69,70
150,0,68,72
151,0,68,73
136,0,65,67
136,0,64,66
137,0,68,68
144,0,68,70
149,0,69,72
140,0,67,69
139,0,65,68
135,0,66,67
136,0,65,67
136,0,65,67
138,0,69,69
144,0,70,71
142,0,67,69
144,0,75,73
143,0,72,71
144,0,66,70
134,0,65,66
137,0,65,67
135,0,63,66
137,0,66,67
147,0,77,74
152,0,73,75
151,0,72,74
142,0,66,69
152,0,78,76
141,0,64,68
156,0,79,78
139,0,64,67
137,0,65,67
140,0,65,68
136,0,65,67
136,0,66,67
141,0,68,69
137,0,64,67
140,0,64,68
138,0,68,68
138,0,68,68
136,0,67,67
135,0,66,67
144,0,72,72
134,0,64,66
137,0,66,67
141,0,69,70
143,0,70,71
133,0,64,65
135,0,63,66
145,0,71,72
133,0,63,65
131,0,62,64
142,0,72,71
140,0,68,69
136,0,64,66
139,0,64,67
141,0,71,70
136,0,67,67
147,0,64,70
152,0,76,76
145,0,69,71
150,0,69,73
143,0,72,71
146,0,72,72
148,0,69,72
157,0,87,81
148,0,79,75
139,0,72,70
138,0,69,69
137,0,66,67
132,0,65,65
134,0,65,66
135,0,64,66
141,0,66,69
142,0,66,69
132,0,64,65
142,0,73,71
137,0,64,67
137,0,65,67
135,0,64,66
135,0,67,67
135,0,66,67
139,0,71,70
135,0,66,67
148,0,74,74
140,0,68,69
138,0,67,68
141,0,68,69
141,0,66,69
140,0,65,68
141,0,64,68
140,0,66,68
139,0,70,69
135,0,64,66
136,0,68,68
148,0,77,75
134,0,65,66
142,0,70,70
140,0,68,69
141,0,71,70
147,0,70,72
145,0,72,72
141,0,71,70
140,0,71,70
138,0,68,68
150,0,79,76
143,0,68,70
135,0,66,67
137,0,66,67
135,0,67,67
137,0,66,67
136,0,66,67
133,0,64,65
135,0,64,66
136,0,64,66
134,0,66,66
132,0,65,65
134,0,65,66
139,0,70,69
136,0,67,67
134,0,66,66
136,0,68,68
136,0,64,66
135,0,63,66
148,0,73,73
139,0,70,69
138,0,66,68
142,0,72,71
144,0,66,70
153,0,76,76
140,0,68,69
149,0,70,73
136,0,68,68
137,0,67,68
150,0,79,76
145,0,70,71
140,0,67,69
136,0,68,68
143,0,72,71
143,0,73,72
139,0,68,69
138,0,68,68
139,0,68,69
137,0,66,67
142,0,69,70
135,0,66,67
132,0,63,65
136,0,65,67
137,0,67,68
141,0,69,70
141,0,69,70
142,0,69,70
132,0,66,66
149,0,71,73
144,0,72,72
146,0,72,72
138,0,67,68
138,0,65,67
143,0,72,71
143,0,71,71
145,0,74,73
143,0,72,71
140,0,69,69
137,0,65,67
141,0,72,71
142,0,71,71
136,0,65,67
136,0,67,67
133,0,65,66
137,0,66,67
139,0,70,69
143,0,74,72
135,0,67,67
137,0,69,68
136,0,66,67
137,0,67,68
132,0,63,65
139,0,69,69
142,0,68,70
145,0,69,71
141,0,68,69
144,0,66,70
137,0,68,68
141,0,68,69
135,0,68,67
134,0,63,65
143,0,68,70
134,0,64,66
138,0,66,68
135,0,65,66
144,0,74,72
147,0,75,74
137,0,66,67
135,0,64,66
143,0,72,71
146,0,72,72
149,0,72,73
142,0,70,70
136,0,66,67
140,0,71,70
145,0,74,73
152,0,74,75
138,0,68,68
142,0,72,71
141,0,70,70
151,0,77,76
148,0,75,74
142,0,68,70
134,0,65,66
139,0,65,68
137,0,68,68
142,0,73,71
144,0,73,72
132,0,64,65
133,0,64,65
135,0,68,67
139,0,72,70
142,0,70,70
136,0,66,67
140,0,65,68
136,0,63,66
138,0,72,70
147,0,72,73
132,0,65,65
142,0,71,71
138,0,64,67
147,0,77,74
144,0,74,72
140,0,66,68
136,0,66,67
150,0,73,74
136,0,65,67
140,0,70,70
